lat,lng,date,street_id,street_name
53.395337,-2.950532,2021-02,910190,On or near Windsor View
53.407200,-2.992766,2021-02,911841,On or near Exchange Passage West
53.391202,-2.928937,2021-02,908930,On or near Langdale Road
53.391750,-2.930031,2021-02,908936,On or near Brookdale Road
53.406106,-2.991432,2021-02,911896,On or near Lower Castle Street
53.399883,-2.977556,2021-02,910375,On or near Cummings Street
53.402949,-2.978559,2021-02,910397,On or near Nightclub
53.398312,-2.933483,2021-02,909972,On or near Grosvenor Road
53.386448,-2.927630,2021-02,904030,On or near Sports/recreation Area
53.376438,-2.918965,2021-02,906826,On or near Sports/recreation Area
53.388012,-2.957150,2021-02,908802,On or near Devonshire Road
53.411427,-2.986005,2021-02,911801,On or near Standish Street
53.399955,-2.979738,2021-02,910321,On or near Kent Street
53.402763,-2.974929,2021-02,910363,On or near Oldham Street
53.395186,-2.934407,2021-02,909946,On or near Thornycroft Road
53.380899,-2.946227,2021-02,908857,On or near Lark Lane
53.411775,-2.987472,2021-02,911812,On or near Pickop Street
53.382263,-2.928261,2021-02,908904,On or near Ibbotson's Lane
53.398842,-2.978449,2021-02,910371,On or near Grenville Street South
53.411775,-2.987472,2021-02,911812,On or near Pickop Street
53.394421,-2.961715,2021-02,910109,On or near Rosebery Street
53.411775,-2.987472,2021-02,911812,On or near Pickop Street
53.401396,-2.975079,2021-02,910384,On or near Bold Place
53.390964,-2.928330,2021-02,908938,On or near Borrowdale Road
53.410687,-2.988635,2021-02,911880,On or near Further/higher Educational Building
53.411693,-2.990870,2021-02,911809,On or near Princes Gardens
53.395917,-2.936363,2021-02,909953,On or near Portman Road
53.402337,-2.984170,2021-02,910332,On or near Campbell Street
53.400462,-2.911240,2021-02,909826,On or near Olive Mount Road
53.402928,-2.978904,2021-02,910353,On or near Wood Street
53.394945,-2.931846,2021-02,909949,On or near Seaman Road
53.392695,-2.934548,2021-02,908959,On or near Titherington Way
53.389572,-2.976613,2021-02,908707,On or near Upper Mann Street
53.409919,-2.984676,2021-02,911878,On or near Nightclub
53.384584,-2.964305,2021-02,908586,On or near Park Road
53.387346,-2.962939,2021-02,908725,On or near Police Station
53.400615,-2.927518,2021-02,910047,On or near Broxton Street
53.396415,-2.938149,2021-02,909967,On or near Langton Road
53.402610,-2.995638,2021-02,910521,On or near Parking Area
53.411693,-2.990870,2021-02,911809,On or near Princes Gardens
53.408898,-2.987481,2021-02,911831,On or near Hockenhall Alley
53.398526,-2.963192,2021-02,910452,On or near Falkner Square
53.392834,-2.934070,2021-02,908960,On or near Smithdown Road
53.403224,-2.983348,2021-02,910305,On or near Parking Area
53.405789,-2.973193,2021-02,910415,On or near Russell Street
53.394333,-2.936629,2021-02,909938,On or near Woodcroft Road
53.393454,-2.936309,2021-02,910088,On or near Supermarket
53.406618,-2.983878,2021-02,912084,On or near Supermarket
53.411189,-2.990859,2021-02,911832,On or near Highfield Street
53.402420,-2.979569,2021-02,910337,On or near Nightclub
53.390964,-2.928330,2021-02,908938,On or near Borrowdale Road
53.402610,-2.995638,2021-02,910521,On or near Parking Area
53.399018,-2.916714,2021-02,909864,On or near Arnold Grove
53.410137,-2.970209,2021-02,912004,On or near Bayhorse Lane
53.381554,-2.953172,2021-02,908783,On or near Sandirngham Drive
53.387712,-2.973157,2021-02,908577,On or near Rutter Street
53.403998,-2.994136,2021-02,910545,On or near Mann Island
53.387975,-2.942670,2021-02,908863,On or near Croxteth Drive
53.393454,-2.936309,2021-02,910088,On or near Supermarket
53.408898,-2.987481,2021-02,911831,On or near Hockenhall Alley
53.399464,-2.911204,2021-02,909844,On or near Harpers Pond Lane
53.408898,-2.987481,2021-02,911831,On or near Hockenhall Alley
53.398455,-2.932479,2021-02,909989,On or near Broadwood Street
53.396979,-2.989626,2021-02,910525,On or near Parking Area
53.399792,-2.936268,2021-02,909970,On or near Jesmond Street
53.396415,-2.938149,2021-02,909967,On or near Langton Road
53.394686,-2.930547,2021-02,910048,On or near Blantyre Road
53.403296,-2.907390,2021-02,909892,On or near Northway
53.401238,-2.913182,2021-02,909829,On or near Old Mill Lane
53.409877,-2.996259,2021-02,911863,On or near Brook Street
53.411775,-2.987472,2021-02,911812,On or near Pickop Street
53.398955,-2.923616,2021-02,910007,On or near Wells Street
53.405686,-2.983495,2021-02,910344,On or near Shopping Area
53.398842,-2.978449,2021-02,910371,On or near Grenville Street South
53.398842,-2.978449,2021-02,910371,On or near Grenville Street South
53.409416,-2.992231,2021-02,911865,On or near Bixteth Street
53.390205,-2.926419,2021-02,908923,On or near Weardale Road
53.388113,-2.958100,2021-02,908780,On or near South Street
53.399466,-2.984615,2021-02,910534,On or near Upper Pownall Street
53.409497,-2.964809,2021-02,912013,On or near Hospital
53.373391,-2.934035,2021-02,906798,On or near Aigburth Road
53.400732,-2.981471,2021-02,910320,On or near Lydia Ann Street
53.392841,-2.931980,2021-02,908973,On or near Barrington Road
53.410687,-2.988635,2021-02,911880,On or near Further/higher Educational Building
53.407829,-2.987381,2021-02,911849,On or near Davies Street
53.397216,-2.969554,2021-02,910422,On or near Percy Street
53.406417,-2.993997,2021-02,911902,On or near Tower Gardens
53.403089,-2.955759,2021-02,910157,On or near Back Chatham Place
53.407829,-2.987381,2021-02,911849,On or near Davies Street
53.400732,-2.981471,2021-02,910320,On or near Lydia Ann Street
53.393454,-2.936309,2021-02,910088,On or near Supermarket
53.378006,-2.969658,2021-02,906973,On or near Ellerman Road
53.411189,-2.990859,2021-02,911832,On or near Highfield Street
53.411693,-2.990870,2021-02,911809,On or near Princes Gardens
53.398455,-2.932479,2021-02,909989,On or near Broadwood Street
53.411693,-2.990870,2021-02,911809,On or near Princes Gardens
53.390800,-2.934372,2021-02,908965,On or near Halkyn Avenue
53.387346,-2.962939,2021-02,908725,On or near Police Station
53.392575,-2.931508,2021-02,908968,On or near Claremont Road
53.406368,-2.978216,2021-02,912081,On or near Bolton Street
53.381137,-2.941211,2021-02,908749,On or near Aigburth Drive
53.381137,-2.941211,2021-02,908749,On or near Aigburth Drive
53.390164,-2.956687,2021-02,908839,On or near Back Kelvin Grove
53.408405,-2.976473,2021-02,912028,On or near Lord Nelson Street
53.388005,-2.955782,2021-02,908778,On or near Sunnyside
53.407200,-2.992766,2021-02,911841,On or near Exchange Passage West
53.381671,-2.946409,2021-02,908743,On or near Ivanhoe Road
53.409636,-2.988536,2021-02,911852,On or near Cunliffe Street
53.397396,-2.952714,2021-02,910142,On or near Embledon Street
53.410482,-2.989398,2021-02,911788,On or near Parking Area
53.398991,-2.976738,2021-02,910356,On or near Sankey Street
53.397747,-2.963866,2021-02,910414,On or near Sandon Street
53.396225,-2.981954,2021-02,910307,On or near Watkinson Street
53.399528,-2.979247,2021-02,910349,On or near Further/higher Educational Building
53.400651,-2.970504,2021-02,910405,On or near Upper Hope Place
53.411189,-2.990859,2021-02,911832,On or near Highfield Street
53.373391,-2.934035,2021-02,906798,On or near Aigburth Road
53.411189,-2.990859,2021-02,911832,On or near Highfield Street
53.411189,-2.990859,2021-02,911832,On or near Highfield Street
53.383464,-2.929911,2021-02,908919,On or near Sports/recreation Area
53.405584,-2.993646,2021-02,910571,On or near Further/higher Educational Building
53.401626,-2.921147,2021-02,910062,On or near Sandown Lane
53.407999,-2.989746,2021-02,911844,On or near Eberle Street
53.389269,-2.925436,2021-02,908903,On or near Mossley Avenue
53.381137,-2.941211,2021-02,908749,On or near Aigburth Drive
53.396962,-2.940643,2021-02,910256,On or near Dorset Avenue
53.401868,-2.961207,2021-02,910123,On or near Melville Place
53.394421,-2.961715,2021-02,910109,On or near Rosebery Street
53.401511,-2.955242,2021-02,910127,On or near Longstone Walk
53.408935,-3.000329,2021-02,911882,On or near Princes Parade
53.411189,-2.990859,2021-02,911832,On or near Highfield Street
53.401726,-2.990593,2021-02,910522,On or near Parking Area
53.381137,-2.941211,2021-02,908749,On or near Aigburth Drive
53.380497,-2.951615,2021-02,908862,On or near Alexandra Park
53.407953,-2.983247,2021-02,912053,On or near Parking Area
53.387428,-2.924028,2021-02,908906,On or near Harringay Avenue
53.399955,-2.979738,2021-02,910321,On or near Kent Street
53.398338,-2.937063,2021-02,909964,On or near Liscard Road
53.379967,-2.948205,2021-02,908856,On or near Lark Way
53.398991,-2.976738,2021-02,910356,On or near Sankey Street
53.405400,-2.990965,2021-02,910563,On or near Castle Hill
53.390833,-2.926628,2021-02,908926,On or near Nithsdale Road
53.390235,-2.951200,2021-02,908754,On or near Greenheys Road
53.406909,-2.961426,2021-02,912285,On or near Minshull Street
53.411693,-2.990870,2021-02,911809,On or near Princes Gardens
53.409535,-2.967908,2021-02,911987,On or near Daulby Street
53.399195,-2.920493,2021-02,910074,On or near Grove Street
53.401958,-2.974400,2021-02,910441,On or near Leece Street
53.411189,-2.990859,2021-02,911832,On or near Highfield Street
53.409507,-2.987735,2021-02,911860,On or near Cheapside
53.406650,-2.995221,2021-02,911803,On or near St Nicholas Place
53.405272,-2.964818,2021-02,910501,On or near Further/higher Educational Building
53.401872,-2.988220,2021-02,910564,On or near Canning Place
53.402122,-2.980826,2021-02,910311,On or near Slater Place
53.411385,-2.983567,2021-02,912068,On or near Fontenoy Street
53.395811,-2.931489,2021-02,909969,On or near Kellitt Road
53.378880,-2.966070,2021-02,906981,On or near Badminton Street
53.400848,-2.971727,2021-02,910445,On or near Hope Place
53.383264,-2.956352,2021-02,908808,On or near Belvidere Road
53.400748,-2.933507,2021-02,909939,On or near Willow Road
53.392270,-2.926750,2021-02,908937,On or near Borrowdale Road
53.398312,-2.933483,2021-02,909972,On or near Grosvenor Road
53.409256,-2.974566,2021-02,911941,On or near Norton Street
53.405226,-2.989201,2021-02,910546,On or near Lord Street
53.379929,-2.946190,2021-02,908853,On or near Lucerne Street
53.374750,-2.938319,2021-02,906797,On or near Aigburth Road
53.386017,-2.922930,2021-02,908913,On or near Croydon Avenue
53.383420,-2.948012,2021-02,908739,On or near Mannering Road
53.400429,-2.957880,2021-02,910145,On or near Crown Street
53.399652,-2.926474,2021-02,910009,On or near Wellington Grove
53.411775,-2.987472,2021-02,911812,On or near Pickop Street
53.379967,-2.948205,2021-02,908856,On or near Lark Way
53.383487,-2.971001,2021-02,908606,On or near Lindfleld Close
53.393454,-2.936309,2021-02,910088,On or near Supermarket
53.383996,-2.969148,2021-02,908628,On or near Denton Street
53.406618,-2.983878,2021-02,912084,On or near Supermarket
53.396225,-2.981954,2021-02,910307,On or near Watkinson Street
53.405122,-2.981075,2021-02,910348,On or near Shopping Area
53.393503,-2.947153,2021-02,910293,On or near Aspen Grove
53.378627,-2.953888,2021-02,906870,On or near Errol Street
53.400336,-2.974964,2021-02,910367,On or near Knight Street
53.384584,-2.964305,2021-02,908586,On or near Park Road
53.400257,-2.936594,2021-02,909985,On or near Cardigan Street
53.388379,-2.947190,2021-02,908735,On or near Sefton Drive
53.378389,-2.953297,2021-02,906862,On or near Rosslyn Street
53.403231,-2.959297,2021-02,910116,On or near Oxford Street East
53.400748,-2.933507,2021-02,909939,On or near Willow Road
53.401511,-2.955242,2021-02,910127,On or near Longstone Walk
53.385241,-2.929003,2021-02,908908,On or near Greenbank Lane
53.399308,-2.931430,2021-02,909962,On or near Methuen Street
53.406618,-2.983878,2021-02,912084,On or near Supermarket
53.379357,-2.946914,2021-02,906934,On or near Hargreaves Road
53.403914,-2.981499,2021-02,910313,On or near Roe Alley
53.384584,-2.964305,2021-02,908586,On or near Park Road
53.404365,-2.976861,2021-02,910355,On or near Upper Newington
53.405400,-2.990965,2021-02,910563,On or near Castle Hill
53.411289,-2.972146,2021-02,911911,On or near Parking Area
53.378837,-2.945610,2021-02,906927,On or near Livingston Drive
53.410137,-2.970209,2021-02,912004,On or near Bayhorse Lane
53.384584,-2.964305,2021-02,908586,On or near Park Road
53.384584,-2.964305,2021-02,908586,On or near Park Road
53.406242,-2.977115,2021-02,912078,On or near Hilbre Street
53.395696,-2.935802,2021-02,909937,On or near Woodcroft Road
53.410975,-2.991786,2021-02,911815,On or near Pall Mall
53.378389,-2.953297,2021-02,906862,On or near Rosslyn Street
53.405686,-2.983495,2021-02,910344,On or near Shopping Area
53.401872,-2.988220,2021-02,910564,On or near Canning Place
53.410915,-2.994734,2021-02,911874,On or near Conference/exhibition Centre
53.397977,-2.928092,2021-02,910004,On or near Wimbledon Street
53.400277,-2.965638,2021-02,910470,On or near Bedford Close
53.391995,-2.950292,2021-02,908758,On or near Seacole Close
53.378006,-2.969658,2021-02,906973,On or near Ellerman Road
53.395696,-2.935802,2021-02,909937,On or near Woodcroft Road
53.371343,-2.931571,2021-02,906780,On or near Chermside Road
53.398263,-2.947680,2021-02,910258,On or near Darrel Drive
53.390596,-2.986531,2021-02,908555,On or near Parking Area
53.402063,-2.971469,2021-02,910412,On or near South Hunter Street
53.389296,-2.949541,2021-02,908732,On or near Sefton Park Road
53.378622,-2.957917,2021-02,906868,On or near Hindlip Street
53.408415,-2.971900,2021-02,911946,On or near Moor Place
53.395258,-2.969329,2021-02,910447,On or near Hampton Street
53.405771,-2.981888,2021-02,910343,On or near Shopping Area
53.410825,-2.966193,2021-02,911926,On or near Shepherd Street
53.410915,-2.994734,2021-02,911874,On or near Conference/exhibition Centre
53.402292,-2.937210,2021-02,909986,On or near Cambridge Street
53.371463,-2.929950,2021-02,906805,On or near Rundle Road
53.393171,-2.961762,2021-02,910298,On or near Princes Road
53.404365,-2.976861,2021-02,910355,On or near Upper Newington
53.392575,-2.931508,2021-02,908968,On or near Claremont Road
53.399466,-2.984615,2021-02,910534,On or near Upper Pownall Street
53.407148,-2.957324,2021-02,912228,On or near North View
53.402249,-2.982769,2021-02,910302,On or near Parking Area
53.404218,-2.987117,2021-02,910567,On or near Bus/coach Station
53.377263,-2.955827,2021-02,906873,On or near Colebrook Road
53.410665,-2.973711,2021-02,911913,On or near Parking Area
53.374219,-2.940712,2021-02,906958,On or near Ancaster Road
53.401511,-2.955242,2021-02,910127,On or near Longstone Walk
53.390407,-2.925912,2021-02,908925,On or near Patterdale Road
53.399955,-2.979738,2021-02,910321,On or near Kent Street
53.397560,-2.979187,2021-02,910303,On or near Parking Area
53.392294,-2.928329,2021-02,908931,On or near Garmoyle Road
53.401240,-2.967630,2021-02,910498,On or near Further/higher Educational Building
53.406368,-2.978216,2021-02,912081,On or near Bolton Street
53.407829,-2.987381,2021-02,911849,On or near Davies Street
53.402122,-2.980826,2021-02,910311,On or near Slater Place
53.406368,-2.978216,2021-02,912081,On or near Bolton Street
53.378837,-2.945610,2021-02,906927,On or near Livingston Drive
53.395087,-2.946917,2021-02,910274,On or near Boswell Street
53.383420,-2.948012,2021-02,908739,On or near Mannering Road
53.405600,-2.992774,2021-02,910561,On or near Drury Lane
53.393533,-2.946823,2021-02,910291,On or near Laurel Grove
53.397955,-2.935491,2021-02,909987,On or near Callow Road
53.403765,-2.990791,2021-02,910519,On or near Parking Area
53.397301,-2.988761,2021-02,910551,On or near Keel Wharf
53.403231,-2.959297,2021-02,910116,On or near Oxford Street East
53.383976,-2.948174,2021-02,908730,On or near South Albert Road
53.400970,-2.977671,2021-02,910399,On or near Further/higher Educational Building
53.391905,-2.926351,2021-02,908927,On or near Lidderdale Road
53.393454,-2.936309,2021-02,910088,On or near Supermarket
53.381554,-2.953172,2021-02,908783,On or near Sandirngham Drive
53.395641,-2.955291,2021-02,910097,On or near St Bernard's Close
53.399370,-2.964414,2021-02,910451,On or near Falkner Street
53.392879,-2.944342,2021-02,908763,On or near Hartington Road
53.399528,-2.979247,2021-02,910349,On or near Further/higher Educational Building
53.390964,-2.928330,2021-02,908938,On or near Borrowdale Road
53.399453,-2.966341,2021-02,910469,On or near Bedford Street South
53.395635,-2.930988,2021-02,909978,On or near Fingland Road
53.401569,-2.978061,2021-02,910390,On or near Back Colquitt Street
53.371195,-2.944674,2021-02,906899,On or near Barchester Drive
53.376586,-2.969521,2021-02,904235,On or near Armstrong Quay
53.363193,-2.925397,2021-02,905917,On or near Errington Court
53.391250,-2.919269,2021-02,908945,On or near Freshfield Road
53.407200,-2.992766,2021-02,911841,On or near Exchange Passage West
53.407999,-2.989746,2021-02,911844,On or near Eberle Street
53.394333,-2.936629,2021-02,909938,On or near Woodcroft Road
53.382287,-2.948077,2021-02,908738,On or near Marmion Road
53.378911,-2.954391,2021-02,906861,On or near Sandhurst Street
53.394478,-2.935249,2021-02,910001,On or near Supermarket
53.376646,-2.954355,2021-02,906876,On or near Buckland Street
53.385284,-2.972139,2021-02,908631,On or near Corn Street
53.400429,-2.957880,2021-02,910145,On or near Crown Street
53.397329,-2.962247,2021-02,910435,On or near Lowther Street
53.383264,-2.956352,2021-02,908808,On or near Belvidere Road
53.389000,-2.927716,2021-02,908911,On or near Gorsebank Road
53.399069,-2.924055,2021-02,910038,On or near Glynn Street
53.401231,-2.941850,2021-02,910246,On or near Golders Green
53.396415,-2.938149,2021-02,909967,On or near Langton Road
53.402763,-2.974929,2021-02,910363,On or near Oldham Street
53.388719,-2.922252,2021-02,908866,On or near Welbeck Avenue
53.388209,-2.936961,2021-02,908955,On or near Croxteth Drive
53.384766,-2.972879,2021-02,908559,On or near Park/open Space
53.396191,-2.934655,2021-02,909994,On or near Bagot Street
53.384194,-2.946826,2021-02,908742,On or near Linnet Lane
53.396503,-2.941790,2021-02,910218,On or near Richardson Street
53.403765,-2.990791,2021-02,910519,On or near Parking Area
53.405272,-2.964818,2021-02,910501,On or near Further/higher Educational Building
53.390783,-2.982355,2021-02,908703,On or near Granary Way
53.398328,-2.928009,2021-02,910039,On or near Fairbank Street
53.402949,-2.978559,2021-02,910397,On or near Nightclub
53.411282,-2.966383,2021-02,911915,On or near Parking Area
53.391586,-2.969922,2021-02,908674,On or near Acorn Court
53.385080,-2.966361,2021-02,908602,On or near Marshside Close
53.383567,-2.969935,2021-02,908615,On or near Haylock Close
53.380396,-2.942758,2021-02,908854,On or near Livingston Drive North
53.398455,-2.932479,2021-02,909989,On or near Broadwood Street
53.392243,-2.945110,2021-02,908760,On or near Maple Grove
53.404563,-2.982401,2021-02,910334,On or near Brooks Alley
53.407403,-2.987867,2021-02,911807,On or near Progress Lane
53.399017,-2.927287,2021-02,910029,On or near Nelson Street
53.406228,-2.989705,2021-02,911905,On or near Cook Street
53.390164,-2.956687,2021-02,908839,On or near Back Kelvin Grove
53.390164,-2.956687,2021-02,908839,On or near Back Kelvin Grove
53.401396,-2.975079,2021-02,910384,On or near Bold Place
53.393454,-2.936309,2021-02,910088,On or near Supermarket
53.387789,-2.979158,2021-02,908698,On or near Northumberland Grove
53.410915,-2.994734,2021-02,911874,On or near Conference/exhibition Centre
53.393454,-2.936309,2021-02,910088,On or near Supermarket
53.397945,-2.945943,2021-02,910264,On or near Corney Street
53.396158,-2.945618,2021-02,910193,On or near Wendell Street
53.386608,-2.959660,2021-02,908801,On or near Devonshire Road West
53.380986,-2.959022,2021-02,908793,On or near Kedleston Street
53.392246,-2.981486,2021-02,908704,On or near Crow Street
53.381137,-2.941211,2021-02,908749,On or near Aigburth Drive
53.386563,-2.966395,2021-02,908645,On or near Amity Street
53.380899,-2.946227,2021-02,908857,On or near Lark Lane
53.411790,-2.986735,2021-02,911824,On or near Marybone
53.403676,-2.973190,2021-02,910504,On or near Further/higher Educational Building
53.399528,-2.979247,2021-02,910349,On or near Further/higher Educational Building
53.396503,-2.941790,2021-02,910218,On or near Richardson Street
53.396950,-2.930641,2021-02,910034,On or near Liberty Street
53.406885,-2.988487,2021-02,911871,On or near Nightclub
53.374834,-2.929873,2021-02,906837,On or near Daventry Road
53.376586,-2.969521,2021-02,904235,On or near Armstrong Quay
53.366412,-2.940165,2021-02,904246,On or near Parking Area
53.381137,-2.941211,2021-02,908749,On or near Aigburth Drive
53.406368,-2.978216,2021-02,912081,On or near Bolton Street
53.399999,-2.980988,2021-02,910308,On or near Vincent Court
53.363069,-2.921592,2021-02,905935,On or near Riversdale Court
53.410587,-2.994169,2021-02,911787,On or near Parking Area
53.410021,-2.989808,2021-02,911835,On or near Hadwens Buildings
53.384322,-2.952091,2021-02,908751,On or near Ullet Road
53.400281,-2.934594,2021-02,909995,On or near Ashfield
53.392294,-2.928329,2021-02,908931,On or near Garmoyle Road
53.402398,-2.924774,2021-02,910024,On or near Rathbone Road
53.407213,-2.979333,2021-02,912015,On or near Pedestrian Subway
53.385284,-2.972139,2021-02,908631,On or near Corn Street
53.400462,-2.911240,2021-02,909826,On or near Olive Mount Road
53.381137,-2.941211,2021-02,908749,On or near Aigburth Drive
53.363275,-2.927503,2021-02,905913,On or near Lawnhurst Grove
53.400615,-2.927518,2021-02,910047,On or near Broxton Street
53.402456,-2.949412,2021-02,910243,On or near Harkbridge Drive
53.390561,-2.964395,2021-02,908667,On or near Enid Street
53.392270,-2.926750,2021-02,908937,On or near Borrowdale Road
53.382796,-2.964235,2021-02,908629,On or near David Street
53.410482,-2.989398,2021-02,911788,On or near Parking Area
53.387789,-2.979158,2021-02,908698,On or near Northumberland Grove
53.403089,-2.955759,2021-02,910157,On or near Back Chatham Place
53.404155,-2.995809,2021-02,910558,On or near Georges Pierhead
53.391519,-2.933244,2021-02,908962,On or near Rossett Avenue
53.379166,-2.956125,2021-02,906874,On or near Colbrooke Road
53.382139,-2.966580,2021-02,908563,On or near Whalley Street
53.390596,-2.986531,2021-02,908555,On or near Parking Area
53.381814,-2.943120,2021-02,908740,On or near Livingston Avenue
53.399665,-2.928264,2021-02,910042,On or near Dunstan Street
53.409507,-2.987735,2021-02,911860,On or near Cheapside
53.405686,-2.983495,2021-02,910344,On or near Shopping Area
53.364451,-2.935808,2021-02,905954,On or near Otterspool Drive
53.404218,-2.987117,2021-02,910567,On or near Bus/coach Station
53.381137,-2.941211,2021-02,908749,On or near Aigburth Drive
53.400743,-2.941042,2021-02,910301,On or near Bannerman Street
53.411775,-2.987472,2021-02,911812,On or near Pickop Street
53.375525,-2.952887,2021-02,906857,On or near Parking Area
53.400702,-2.965271,2021-02,910429,On or near Myrtle Parade
53.396962,-2.940643,2021-02,910256,On or near Dorset Avenue
53.399955,-2.979738,2021-02,910321,On or near Kent Street
53.385080,-2.966361,2021-02,908602,On or near Marshside Close
53.378389,-2.953297,2021-02,906862,On or near Rosslyn Street
53.398991,-2.976738,2021-02,910356,On or near Sankey Street
53.390800,-2.934372,2021-02,908965,On or near Halkyn Avenue
53.361217,-2.922890,2021-02,905902,On or near The Spinnakers
53.406618,-2.983878,2021-02,912084,On or near Supermarket
53.410587,-2.994169,2021-02,911787,On or near Parking Area
53.403765,-2.990791,2021-02,910519,On or near Parking Area
53.381137,-2.941211,2021-02,908749,On or near Aigburth Drive
53.379967,-2.948205,2021-02,908856,On or near Lark Way
53.396503,-2.941790,2021-02,910218,On or near Richardson Street
53.370474,-2.929989,2021-02,906815,On or near Brabant Road
53.409919,-2.971498,2021-02,911963,On or near Ilford Street
53.398329,-2.986138,2021-02,910553,On or near Hurst Street
53.409311,-2.971093,2021-02,911934,On or near Riding Street
53.405771,-2.981888,2021-02,910343,On or near Shopping Area
53.399883,-2.977556,2021-02,910375,On or near Cummings Street
53.389785,-2.968077,2021-02,908669,On or near Dorrit Street
53.376646,-2.954355,2021-02,906876,On or near Buckland Street
53.393454,-2.936309,2021-02,910088,On or near Supermarket
53.405600,-2.992774,2021-02,910561,On or near Drury Lane
53.397560,-2.979187,2021-02,910303,On or near Parking Area
53.394084,-2.988611,2021-02,910555,On or near Halftide Wharf
53.399883,-2.977556,2021-02,910375,On or near Cummings Street
53.394224,-2.979306,2021-02,910317,On or near Parliament Street
53.400795,-2.963860,2021-02,910428,On or near Myrtle Street
53.392246,-2.981486,2021-02,908704,On or near Crow Street
53.398329,-2.986138,2021-02,910553,On or near Hurst Street
53.403914,-2.981499,2021-02,910313,On or near Roe Alley
53.400795,-2.963860,2021-02,910428,On or near Myrtle Street
53.390449,-2.917056,2021-02,909111,On or near Supermarket
53.398306,-2.986739,2021-02,910533,On or near Wapping
53.402928,-2.978904,2021-02,910353,On or near Wood Street
53.393724,-2.933954,2021-02,910086,On or near Wellington Fields
53.394478,-2.935249,2021-02,910001,On or near Supermarket
53.393773,-2.981626,2021-02,910328,On or near Dwerryhouse Street
53.401868,-2.961207,2021-02,910123,On or near Melville Place
53.410021,-2.989808,2021-02,911835,On or near Hadwens Buildings
53.402928,-2.978904,2021-02,910353,On or near Wood Street
53.401596,-2.969292,2021-02,910409,On or near Stowell Street
53.396027,-2.945134,2021-02,910240,On or near Holmes Street
53.386324,-2.946873,2021-02,908747,On or near Belem Close
53.400330,-2.938716,2021-02,909983,On or near Chichester Close
53.395382,-2.944864,2021-02,910234,On or near Lesseps Road
53.396415,-2.938149,2021-02,909967,On or near Langton Road
53.400836,-2.976450,2021-02,910396,On or near Nightclub
53.387853,-2.960154,2021-02,908796,On or near Gwydir Street
53.397344,-2.935477,2021-02,910000,On or near Supermarket
53.394333,-2.936629,2021-02,909938,On or near Woodcroft Road
53.399353,-2.927956,2021-02,910043,On or near Colville Street
53.398682,-2.947072,2021-02,910251,On or near Earle Road
53.380004,-2.968140,2021-02,908723,On or near Bowood Street
53.401046,-2.976003,2021-02,910385,On or near Berry Street
53.389266,-2.963313,2021-02,908589,On or near North Hill Street
53.396158,-2.945618,2021-02,910193,On or near Wendell Street
53.392294,-2.928329,2021-02,908931,On or near Garmoyle Road
53.396415,-2.938149,2021-02,909967,On or near Langton Road
53.369624,-2.913152,2021-02,906683,On or near Brockholme Road
53.401482,-2.928138,2021-02,910011,On or near Taunton Street
53.411775,-2.987472,2021-02,911812,On or near Pickop Street
53.380496,-2.924284,2021-02,908980,On or near Crawford Park
53.388166,-2.971483,2021-02,908581,On or near Prophet Walk
53.387975,-2.942670,2021-02,908863,On or near Croxteth Drive
53.367075,-2.919710,2021-02,906852,On or near Holmefield Road
53.403000,-2.980079,2021-02,910327,On or near Fleet Street
53.388574,-2.921196,2021-02,908883,On or near Crawford Avenue
53.401482,-2.928138,2021-02,910011,On or near Taunton Street
53.405648,-2.987014,2021-02,910569,On or near Shopping Area
53.409497,-2.964809,2021-02,912013,On or near Hospital
53.398906,-2.938068,2021-02,909951,On or near Salisbury Road
53.394333,-2.936629,2021-02,909938,On or near Woodcroft Road
53.371343,-2.931571,2021-02,906780,On or near Chermside Road
53.411393,-2.962685,2021-02,911966,On or near Harper Street
53.401388,-2.934468,2021-02,909957,On or near Picton Grove
53.396191,-2.934655,2021-02,909994,On or near Bagot Street
53.402361,-2.970227,2021-02,910492,On or near Theatre/concert Hall
53.384194,-2.946826,2021-02,908742,On or near Linnet Lane
53.401596,-2.969292,2021-02,910409,On or near Stowell Street
53.398963,-2.934144,2021-02,909942,On or near Wavertree Vale
53.407963,-2.988662,2021-02,911851,On or near Dale Street
53.378622,-2.957917,2021-02,906868,On or near Hindlip Street
53.398842,-2.978449,2021-02,910371,On or near Grenville Street South
53.388209,-2.936961,2021-02,908955,On or near Croxteth Drive
53.394294,-2.951712,2021-02,910183,On or near Asbridge Street
53.397955,-2.935491,2021-02,909987,On or near Callow Road
53.405122,-2.981075,2021-02,910348,On or near Shopping Area
53.406463,-2.992855,2021-02,911900,On or near Water Street
53.402192,-2.976571,2021-02,910357,On or near Roscoe Place
53.402063,-2.971469,2021-02,910412,On or near South Hunter Street
53.371463,-2.929950,2021-02,906805,On or near Rundle Road
53.396158,-2.945618,2021-02,910193,On or near Wendell Street
53.407953,-2.983247,2021-02,912053,On or near Parking Area
53.403601,-2.984605,2021-02,910524,On or near Parking Area
53.408390,-2.994569,2021-02,911839,On or near Fazakerley Street
53.386635,-2.920823,2021-02,908879,On or near Ingleton Road
53.384584,-2.964305,2021-02,908586,On or near Park Road
53.411226,-2.998306,2021-02,911887,On or near Gibraltar Row
53.377263,-2.955827,2021-02,906873,On or near Colebrook Road
