demand_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92
398,4944.161758021109,5439.269078879354,1847.8251730513878,2903.0262302491437,5669.433172798182,5669.433172798182,7271.950688432617,3545.6780117642043,5122.910534302621,6707.616267795164,7581.8138383331125,6394.555652439781,2326.265372679545,4268.902415691745,5520.319744939717,5007.567669555824,5449.754702526533,3446.3828405688273,6466.567882817132,7457.635064569294,6776.14271926833,5090.941443570281,4453.392092178404,5868.7303029875975,4465.179470927008,5150.196476182265,7432.807897203415,5669.433172798182,3849.9417076215786,3558.192399323872,6949.407615689331,7432.807897203415,6909.073465348964,6578.737746621092,6576.022455947416,6655.217593884189,2090.80320897281,4526.3961848187455,3825.041901038719,3800.783496452667,2911.381416029132,6072.972675396285,5303.02332282296,5274.0152503454765,2479.3638618862374,1651.6600825850048,6183.87942308075,8105.52811414215,7051.781378079456,7633.843651938682,6741.311726288696,4423.559548447697,4431.980908424374,7488.931725363846,8219.283482363899,3056.4916623656304,2341.8472577684106,6977.641218145668,6932.961927388772,7355.044626543476,7798.808403034866,6889.058883022854,6931.794080529434,7474.386269972393,6748.441994393031,6849.657957550392,8413.416852520404,7501.943255677338,3364.8863716889296,2399.6290353782433,1978.4095852320108,7277.479019835649,7390.136206051221,6541.299411654515,3236.7326596518906,3861.3122140348487,4265.04676381764,3077.3361202046813,8025.796287707143,7537.257282690504,3522.172460708131,6602.079774575078,6555.303039684829,4638.686960557524,4489.916773648683,1746.659931441832,4149.593525380613,5336.077200346584,6522.661972692485,1708.2256499717953,3366.407365598448,1887.0100388060187,4675.210972373544
399,4766.77680769612,5261.39653409783,1658.2460573438912,2712.91070078342,5492.097609057672,5492.097609057672,7094.005317340989,3356.346842588524,4944.965684597531,6529.675780869902,7391.1052822647525,6216.610904144522,2136.709622283972,4079.234213640151,5342.425556534032,4817.974670470793,5272.18297101329,3269.0441109575163,6288.62428082479,7279.692604603658,6598.262136826691,4914.4770399645495,4264.007276520996,5690.995413631745,4286.730940062975,4972.478883624843,7254.864809308696,5492.097609057672,3659.7176993587973,3368.002239506083,6759.801378230499,7254.864809308696,6731.196162034323,6389.144493613174,6386.416172875435,6477.262876743269,1912.7526342208093,4348.875792084168,3635.5684007448317,3611.008374215907,2721.246036666788,5883.379715947449,5125.554097097763,5096.073429241041,2289.8163100358397,1461.9425912473391,6006.423493893094,7927.629219805281,6873.515563709528,7455.95936887852,6563.444869627767,4233.858738620034,4242.258399630969,7311.0554583373,8041.337073989157,2866.703921324186,2163.997287961642,6788.037274325146,6743.302478661347,7177.154394698032,7620.932136008322,6711.182335958771,6742.097338287886,7296.463462207499,6570.543100056161,6660.000997685281,8235.470444145663,7323.711627377493,3175.0154247100277,2221.8381368370187,1916.4156793518532,7099.526987480749,7211.871387323349,6363.4092088790885,3046.506740731016,3671.415366899105,4075.58069498425,2887.537947297864,7847.838757153206,7359.381015663959,3431.7502779021443,6424.138062774355,6377.35667795221,4449.011514689855,4300.318539893253,1556.949340198693,3959.780032818758,5158.656400947417,6344.7062019721125,1518.4990296938151,3176.461045323608,1709.162742362283,4485.548473256216
400,4579.727711767823,5075.145429416926,1447.7954840551135,2502.839770542741,5305.548967560922,5305.548967560922,6907.645436506399,3146.032663283817,4758.615085394034,6343.331776227538,7181.783879125713,6030.265515936626,1926.9711233630642,3869.439634230056,5156.114041508603,4608.285702361122,5084.947952810443,3081.9532243564863,6102.26792259155,7093.347533394883,6411.938929744439,4728.267521163072,4053.546080351069,5504.053259123881,4100.372254715744,4785.417515903489,7068.518323794739,5305.548967560922,3449.5299927231113,3158.0478948740842,6550.048892698902,7068.518323794739,6544.864887976983,6179.382890344011,6176.6031814068,6290.890775846059,1726.5743291582728,4161.6623603234,3425.42638068503,3401.2420157729503,2511.2856869155275,5673.6111372204305,4938.344638886974,4909.719263013721,2080.1090045440574,1252.256269076892,5819.231576072502,7741.275645497773,6687.7898081051435,7269.635745613418,6377.10407816673,4024.1349257455117,4032.475060872464,7124.72607991272,7855.020715525155,2657.385836484362,1977.5682293149066,6578.288049677216,6533.453453571932,6990.856153271033,7434.602757583738,6524.851768038617,6532.353348811096,7110.142775369138,6384.189525748657,6450.219132570032,8049.156486184248,7136.8237919169815,2965.6766719971065,2035.3421172337112,1862.7657868973904,6913.223679660541,7026.27457861228,6177.100768079221,2836.8531905263158,3461.2085307179045,3865.200751990307,2678.321193781356,7661.509782880396,7173.051637239379,3321.932544432173,6237.784742360898,6190.991128161287,4239.217435175039,4090.8196083481835,1347.2325990248598,3749.529533736119,4971.335821681668,6158.330335056608,1308.8188257425313,2967.1056289798985,1522.7323496456952,4275.753893846118
401,4373.629983539287,4868.925194536792,1229.7668787840219,2285.0338971827605,5097.864820125169,5097.864820125169,6701.292234504749,2928.190165767355,4552.261086048005,6136.971542724238,6964.952347577012,5823.911551553003,1709.177203393944,3651.36727879882,4949.745048021186,4390.32146920564,4879.419876327667,2874.81659246408,5895.913921965279,6886.987269846696,6205.589805440619,4522.0545328272465,3835.544683885211,5299.9271430927,3894.0723735408515,4579.908646625221,6862.157745046958,5097.864820125169,3231.9084783488433,2940.142856430757,6331.986232607689,6862.157745046958,6338.513892275951,5961.314279981157,5958.532185336825,6084.553485320481,1520.745263689809,3955.9258356810365,3207.1041574445285,3183.0562484266884,2293.3344790394995,5455.542816576932,4732.491934119743,4703.361770962124,1862.3393436053757,1034.3502345459344,5613.282909516243,7534.921044992842,6481.9716566581465,7063.277297153074,6170.766943002344,3806.338643925211,3814.633409025484,6918.374480913891,7648.690894260364,2439.2813694681954,1771.6609107762586,6360.222092222013,6315.395589939009,6784.504173535665,7228.24976745749,6318.500861242859,6314.264975242163,6903.810828694748,6177.834925243722,6232.145039798667,7842.835137958101,6930.47822005486,2814.00514792939,1829.4103965371057,1789.3775309851428,6706.880861700433,6820.459576558327,5970.748648316389,2618.6644781894156,3242.6362926238007,3647.122699221867,2460.098872168718,7455.179961615608,6966.698647113129,3219.8196907575234,6031.427899888433,5984.637926159635,4021.139060176649,3872.7770900693167,1129.2232654893558,3530.9400661278746,4765.549583669219,5951.985788811477,1090.9086908954162,2749.15944438815,1316.8639647878256,4057.6812420628676
402,4206.522229921372,4702.541330190173,1028.3650226762202,2083.5478103047567,4931.22174318953,4931.22174318953,6535.080833717572,2726.086974773504,4386.0331322058155,5970.748931764559,6800.12132636505,5657.673064134335,1507.637569399268,3485.1303751276178,4783.65284178717,4188.576436733086,4712.534685337889,2708.4312448285405,5729.69052367279,6720.756066122322,6039.437585118781,4356.1881648920935,3633.670771013695,5132.335854985902,3727.845741419527,4412.411673483386,6695.931977984136,4931.22174318953,3029.9288981129203,2738.178983254324,6130.686797629529,6695.931977984136,6172.358995845901,5760.543629051012,5757.14585249077,5918.31740075104,1487.4000339475735,3788.8802037622295,3005.3294575937603,2981.226232774567,2091.850245323532,5254.238194288111,4565.360637333123,4537.136545666563,1660.778455774353,832.8346836338068,5446.152845576256,7368.702359663072,6315.587615742704,6897.144535047853,6004.600524800615,3604.7823347182753,3613.0813754932556,6752.247764680007,7483.334353725953,2237.6097345166077,1605.5428943975012,6158.924973436623,6114.073455086879,6618.360981993797,7062.123051223607,6152.347384509702,6111.980955539917,6737.645992837326,6011.616239913955,6030.776518489686,7677.266270417472,6764.836666206991,2695.084501536466,1663.2527659363843,1755.9520697612652,6541.91069192,6654.0745248199255,5804.6203729288245,2417.0335550865598,3041.4422831863762,3445.3254426529325,2258.2922507043963,7289.7739582679205,6800.571930879245,3100.9035282047503,5865.205227425956,5818.411399920999,3819.766705646723,3670.946592318362,927.7717291559097,3330.0037334611934,4598.520497651424,5785.7542669420145,889.3931399832885,2613.656341613131,1150.7084543274884,3856.303312972707
403,4032.2028091191905,4527.5724261538435,807.1288850604374,1862.0986914288,4756.526063786123,4756.526063786123,6360.327364254769,2504.6826170780537,4211.235588353481,5795.994315437698,6622.12112772739,5482.885535708785,1286.0949028726002,3310.347346107892,4608.600405616178,3967.1096249892917,4537.96693069563,2533.8959040225122,5554.899589616039,6545.974388058065,5864.55586072881,4179.997029735981,3412.4776354862834,4957.083308881689,3554.11338637627,4237.529095636987,6521.146866102861,4756.526063786123,2808.321844740945,2516.9250017177874,5908.946419352593,6521.146866102861,5997.487288655839,5538.896325533548,5535.508785615082,5743.542960324328,1461.8848521650807,3613.8434544706083,2784.1524547054755,2758.99078179553,1870.399273285539,5032.483247504165,4392.00320940974,4362.3629943738115,1439.239849861571,634.8173035388412,5271.864858733312,7193.934978185931,6141.624835852747,6722.27955386205,5829.839242278755,3382.8247493564395,3391.506044578026,6577.371883422119,7308.544747815907,2016.387726852489,1430.9023376779933,5937.182684945051,5892.336262300644,6443.499212534766,6887.24716996572,5977.470642216266,5886.977581649825,6562.852411435348,5836.8488584368115,5809.154039976252,7502.458520211821,6590.051481726319,2556.7117612421107,1488.7092050501767,1730.7826507708403,6367.627527090901,6480.923346672978,5629.752140716481,2195.81591962851,2820.1682885490386,3224.1302804098223,2037.146114682157,7114.983089371564,6625.697820888516,2962.443631587018,5690.431451807032,5643.637695521411,3598.0831880028327,3449.908276485854,706.3339983780924,3107.9759249186814,4424.657664180739,5610.956313238696,691.3849028464473,2475.3611664535683,1025.7795136118664,3634.6529276022816
404,3878.396585264574,4372.147648988319,593.374866583276,1648.9127608991566,4602.800786332112,4602.800786332112,6205.357849759039,2291.400669376197,4056.3236248591,5641.02402080896,6466.493142498893,5327.958737038703,1073.120113151556,3155.4125936681025,4453.52467590226,3753.5302250981563,4383.170566347172,2379.71838084345,5399.940936988971,6391.050867395536,5709.509936122089,4026.58770384719,3199.6329068183663,4802.291304264233,3399.1410079902207,4083.726606048559,6366.194835597035,4602.800786332112,2594.9230173831515,2303.3871010825173,5695.334757632916,6366.194835597035,5842.436747736052,5371.693217570383,5321.95008012259,5588.591581819124,1456.87063972981,3459.8998657285506,2570.926806267272,2545.7917450716254,1657.1991130938918,4830.6272187859295,4237.811442272777,4207.3714035676485,1225.9800520174283,480.3062929135677,5116.595686589353,7038.993796889349,5986.147696742949,6567.227984229598,5674.889436133494,3169.175601994361,3177.449975166767,6422.316714964728,7153.538288591309,1803.1543166276335,1326.5512584158641,5723.614515210164,5678.725805770996,6288.4599319925555,6732.192001508326,5822.40784604142,5731.406060988149,6407.85066395249,5681.907220041498,5595.495149838933,7347.485596281352,6434.779210887317,2409.7463984947894,1334.6667822830732,1725.238550282164,6212.580683924219,6325.4479683493655,5474.709834944838,1982.5984947432983,2606.1763085447024,3011.266958287632,1857.0153456368673,6960.008585529268,6470.642652431124,2815.4196607668287,5535.44250864112,5488.678101257761,3407.9607651001115,3286.1886534685377,493.2204809077529,2894.6279862890506,4270.468150903051,5456.068244659615,536.7916109903288,2328.439271158265,1020.750743619856,3456.2514699309863
405,3715.3028073467117,4209.064471472027,360.0325412329222,1415.4482520239055,4439.829130594777,4439.829130594777,6042.219693325351,2057.98211550651,3893.218744744278,5477.9661427249775,6303.454915175632,5164.860563571191,839.5902967621311,2992.3159876660825,4290.438811396272,3519.9884581859883,4220.9309538719735,2217.052919202949,5236.858141189114,6227.960383664032,5546.473193058679,3864.570186807841,2967.1944756179937,4642.094026110381,3236.949862705634,3921.5017597000906,6203.111271753116,4439.829130594777,2361.3654695490727,2069.968707471542,5461.894458208706,6203.111271753116,5679.431884271615,5208.686192255643,5088.579861130997,5425.445287614479,1459.482381031638,3297.7859673451926,2338.3164037052584,2313.196397883957,1435.4498177560156,4667.628199969239,4074.106182403061,4044.2530087829714,992.7789174993816,317.23726742031005,4953.321124259522,6875.886206606284,5823.986141300826,6404.173474156351,5511.825883222393,2935.888603437997,2944.1782275206874,6259.300071191681,6990.580824230833,1570.529961568797,1330.0255452330832,5490.259182889957,5445.363317473892,6125.433310534479,6569.176019344661,5659.390417987999,5568.36479029177,6244.840680045899,5518.799155527353,5362.164147853803,7184.550504946637,6271.7428503688525,2243.4003845995203,1271.8820400172349,1809.8423358726523,6049.5839074686355,6162.438238881074,5311.694738527029,1749.97979346631,2372.8059497677295,2778.827024891688,1690.686991487814,6797.054503259252,6307.626670267458,2648.9330533819752,5372.316792356566,5325.564720457899,3244.8311512257574,3119.9837972715645,306.8186082460806,2661.173528546125,4107.4682932895,5292.9873120089,373.7834062773906,2162.085560661045,1023.4221282979764,3293.120916314119
406,3625.3579860386285,4119.003307089124,256.6116514890236,1325.4417196239663,4351.120467615912,4351.120467615912,5952.036906394886,1956.1340761449865,3803.017566751896,5387.752760125394,6213.284818337818,5074.6647619467285,703.0296280694146,2902.3055813035908,4200.377630989046,3382.876749503199,4130.888036670747,2127.220983489263,5146.669919917682,6137.739732243969,5456.451856682765,3774.5832924213655,2829.911903094627,4550.2751024255895,3147.448634168215,3831.396699631894,6112.913663242788,4351.120467615912,2224.909041482921,1933.2016777611095,5324.9402343215215,6112.913663242788,5589.346320970437,5118.613306353236,4951.558033471078,5335.394105860477,1469.1094716408904,3207.6901441056616,2201.0627205740866,2176.615003307752,1345.4669562262907,4577.618006710049,3983.998027489155,3954.0958904872427,856.1584460009359,293.6521529818248,4863.665478529319,6785.868951732977,5733.930446054043,6314.128804340924,5421.688827754421,2798.7886635893715,2807.0642683007404,6169.222062941842,6900.587285622526,1433.284423435491,1339.002478448962,5353.294554682489,5308.436702784566,6035.378323349113,6479.119245105389,5569.317021736066,5478.580825349296,6154.840135314358,5428.665949890147,5225.305372043258,7094.5568082381615,6181.690845784184,2139.261285185272,1281.0612395867886,1913.4615408636164,5959.580777818334,6072.371643945266,5221.664438061676,1612.7035907609097,2236.066681781738,2641.5808336791383,1586.5791887574785,6707.050795102864,6217.569896028187,2545.307224953856,5282.162424881636,5235.410158314941,3154.656474212387,3015.6485384883995,217.09024765613594,2524.365463831862,4017.216278609678,5202.835078106875,317.18690336565834,2057.986595856114,1032.9425319443665,3202.9703357548133
407,2720.5209632166057,3356.596540859446,1926.6503945333786,1868.0422228828625,3211.8280091490633,3211.8280091490633,5009.710795299214,2146.333848519158,3473.828528039557,4693.707828409433,6137.291635428792,4413.939392518128,1923.8582374980233,2819.5364676850745,3473.1797103553636,3558.9191641725697,2991.621348397169,1585.976554220154,4427.331401104218,5219.2876431352315,5107.620462586083,2636.3646851538624,3917.5270110725655,3412.2902493499014,2008.0647391481484,2692.101180927143,5190.884247776416,3211.8280091490633,2882.0258970478894,2573.4615489560897,5500.001207356574,5190.884247776416,5227.121825372993,5129.398503956073,5129.648103263944,4522.071122779653,365.615862944228,2232.52890523302,3305.4697714251674,2451.3262650074425,1860.1098788847266,4623.646526165768,2844.6845330034557,3718.784954382044,2010.4514407329111,1493.5059376151507,3725.5688348659264,5871.406111251703,5569.242517371017,5693.952890462468,4941.759155254912,2974.911671550503,2983.1860447229087,5664.906003076388,6265.491654920471,2752.4657114346664,516.4504947137538,5528.282128108856,5483.369360881686,5459.582070292774,5900.463531202843,5220.190853008406,5482.406294010438,5707.799094698498,4877.382978720193,5400.2484681520355,6414.222468419859,5851.583770798085,3525.9909155396185,656.3875920167917,793.1358345572,5593.526297222232,5822.2933111245,4861.686055900133,2733.446034378257,2710.5484305641417,3745.6756751587995,2972.946033871799,6122.306179366377,5701.1222491491,3931.643903158222,4683.938761489088,4480.4740423048825,3189.1899572824173,4401.402721936375,1603.1514726973671,2982.4916791891596,2877.7509528297646,4400.014081212304,1469.974780315147,3444.563096148717,754.025993372379,3225.977297183195
408,3711.7619252958975,4207.200614506781,1603.3562849286425,2293.7035819363323,4436.932200661172,4436.932200661172,6036.508805024505,2936.0526646044086,4313.259794679707,5533.37069883337,6976.099486151587,5253.573835941991,1884.4912218015072,3658.184628941184,4312.073053666793,4397.736229603917,4217.573557268131,2425.8372773713527,5266.899658714139,6223.515554432963,5946.4240021149835,3861.414663067475,3878.8572164191573,4636.381864627557,3234.526987394726,3917.9455749624003,6194.512366285476,4436.932200661172,3241.220279220539,2949.4764367596836,6339.027649159305,6194.512366285476,6065.943909612238,5968.084627096691,5965.707800185365,5420.206732352323,860.9014241528647,3294.3206616491407,3267.078379372533,3191.6706065758262,2302.13983973631,5462.801894360466,4070.964972286478,4558.319229277497,1971.3619923024105,1158.7373342824562,4951.409799578702,6876.6726940775925,6408.135293372068,6531.015334292057,5780.217603678237,3814.7112461300976,3822.852138290494,6504.261036670226,7107.778738760871,2714.2985791563474,1123.259482127551,6367.206580409838,6322.995141542355,6299.3046670302865,6734.358961396286,6058.963146741136,6321.277901593264,6547.811323607373,5716.670614412837,6238.952967959103,7254.407949259826,6691.216189532678,3486.489339087917,1263.3522967691874,848.0019421169031,6432.901163663806,6661.2577107079815,5700.53185944101,2695.3456653690305,3252.2807727213303,3707.090913370792,2933.8509350180616,6961.520459530011,6540.801992103052,3891.937508101925,5523.45182224853,5320.121837370475,4028.274215671525,4362.995093758996,1303.661753857918,3540.642206592107,4103.798382202568,5286.977345128429,1182.5579628087448,3405.087791551493,785.89201309086,4064.419562444741
409,3108.2928047933224,2468.6096724690137,6177.48176178651,4911.305254373256,3376.8553081089985,3376.8553081089985,869.1178185687546,4280.681259468781,2432.3307934592717,1130.87182014333,454.72755791774944,1410.5944412703661,5779.709339115865,3334.663451976729,2354.7244305153185,3113.4310332334944,3043.944373231767,4239.637498044676,1397.4067023148723,756.8573561426573,779.2524185920574,3770.876752698937,4766.13230876693,2928.62957057116,4102.563077650697,3366.671167550315,767.781574375791,3376.8553081089985,4584.000870780547,4688.784142288833,1178.9098866766383,767.781574375791,646.0396807736352,1122.0753901065873,1798.5706749374172,1302.687224356985,6028.130469035383,3593.300847321919,5043.631888481678,4224.864808581526,4891.257597165583,1660.9801739544475,3038.372652363318,2281.3270937246475,5650.256723989781,6011.1173503566715,2197.5400989836908,731.8847589902308,505.52691359290486,266.3620930965084,884.1165345152907,3799.945726595435,3779.9465695936333,160.07592775652134,663.4406210502673,5575.702149985831,5543.447810373754,1167.1874875243238,1218.9252496543497,365.0558118299072,276.609011489033,666.2041765369358,757.3796685210492,116.61917380194404,947.5286795721088,1419.013510956424,857.206986474051,104.85571833863924,5913.9942660397965,5402.553613078789,6619.354712795545,278.1345998235643,233.20416176702454,1014.4610396835493,5302.3204033603,4397.89842104419,4861.667461989623,5765.749952894397,470.3268483866816,156.61015815002645,6214.268629806074,1140.72327553374,1344.0713515758346,3080.789976818602,5199.287607048479,6021.029768924864,4261.11385904734,2958.2462524810103,1424.156380691729,5954.121412123732,5830.458377982461,5879.643036682916,3032.4920660971416
410,3353.6211345544584,2718.5379488356452,6612.949729834487,5346.569920715276,3618.966292564845,3618.966292564845,1061.3889904797038,4715.963926508355,2865.442330394405,1376.6585903103676,704.4860391014012,1656.2416846351116,6214.693806438801,3770.013971597518,2601.951203672342,3544.635643849371,3289.554042358176,4546.009167428943,1643.1905206521442,851.5850304760145,1212.6384681533634,4014.477773777032,5200.294187528981,3170.647050276693,4347.228237649358,3616.3404607161583,880.0261278116295,3618.966292564845,5020.57320003381,5124.754131382396,1547.2474233205855,880.0261278116295,1079.4712489973037,1554.964124124437,2200.4999539609894,1549.0725622504465,6275.896956118675,3841.4444805599605,5477.032854545053,4659.723406001263,5326.526987852025,2092.9790718800687,3285.621513963907,2714.5358722102724,6085.093250354219,6446.382899728971,2439.715063744397,399.815056315703,939.5447564439725,379.5304027874657,1247.0581500714989,4233.5462517267515,4213.1748174802315,499.6060092034639,229.7787389339649,6012.011279794818,5790.579655010428,1535.481624310504,1587.2579426128812,634.1889253303434,189.76084588215562,1099.5956115415884,1191.9377818463547,515.1114379852658,1240.1348581465643,1787.3159032120318,423.9985471763668,489.2424415097447,6348.363834889886,5649.970046603625,6866.680551708998,711.742179541918,601.0716377325949,1447.784703669483,5738.727893549279,4833.519107452596,5296.726377305816,6202.278750646453,48.295579169510475,451.3109021587314,6647.965493144332,1386.341899415793,1590.484277240332,3514.9739442775667,5633.25742106516,6456.296815884114,4695.629468010708,3205.607728811773,1670.576183310649,6389.373767533039,6264.8687624333725,6127.311324960063,3465.4862221185545
411,3200.3434020240998,2563.8270496645728,6483.854899702076,5217.0762692072185,3467.3569134785807,3467.3569134785807,909.3255371772943,4586.222093388742,2737.0625203043587,1223.4629877972309,674.2470756183591,1503.1085045311422,6085.491885347783,3640.263474053545,2447.2341206598,3415.3919898377562,3136.1867201764094,4417.058951464805,1489.8959688179016,698.4344837492151,1082.709411756866,3859.252956378094,5070.87735129054,3018.4504127195833,4195.3389674301825,3462.8843213300192,726.8169875392682,3467.3569134785807,4890.648453227682,4994.869853424588,1515.8746421025053,726.8169875392682,949.4830288370945,1424.440177508434,2136.082175840274,1397.264416821255,6123.526337250705,3688.192678130257,5346.512093731467,4529.9238236330175,5197.033218961127,1962.6991259886327,3133.2300552890592,2584.6921142521337,5955.937934892794,6317.432636233796,2286.18561525586,395.1995180635299,808.9989571966071,226.33417036569787,1117.1726907542152,4103.198706711682,4083.1722803106773,369.83347051619415,359.8149395346027,5882.349269539401,5638.164701659675,1504.1512914611533,1555.8936710644448,504.40070074714185,60.0039020232913,969.6095429219744,1061.1918128409457,384.9563078980599,1110.364990621587,1756.0589474071935,554.0485271833919,441.5808986795147,6217.649107603213,5497.653367907033,6714.289557411028,581.5835986951369,569.821639455902,1317.3805035874661,5609.040798104879,4703.727683761838,5174.821853960568,6072.555290110444,201.80331836241783,321.54508841630343,6517.58492274259,1256.597355703905,1436.7196304678002,3385.4327872091867,5504.978007883585,6327.466144268293,4564.884486897543,3053.174275339822,1518.5922943933967,6260.430679621145,6136.242008632852,5974.981085553745,3337.1461299414354
412,3373.466512635524,2737.4242211966275,6620.995378171724,5354.621103519079,3639.301793797853,3639.301793797853,1081.87955161718,4723.729850496255,2876.9730735360154,1396.7248171077792,696.1944370187251,1676.3872444407123,6222.843715362816,3778.9548088324846,2620.8118539003153,3552.8966352965685,3310.5994754270096,4554.14329695118,1663.2973471369248,871.5970501498308,1220.8481460123699,4034.217363972921,5208.734805890185,3190.6817096055474,4367.800585541232,3635.5423056065647,899.97949203919,3639.301793797853,5030.175052202235,5134.372994710748,1538.3525326187228,899.97949203919,1087.5952085136867,1562.6971087215952,2208.6891645840747,1570.6148423024276,6295.771692316934,3861.3045282298253,5485.99663643333,4669.446095568706,5334.578170655827,2101.172215333932,3306.227849744261,2722.7261767679015,6093.261077340187,6454.515256449842,2460.31774123163,419.76562732197533,947.2574066096566,399.58669717346237,1255.2784141714385,4241.501822817056,4221.228482689098,507.94303712453484,221.49039709579245,6021.56641182924,5810.481729721811,1526.6352868322542,1578.3775032083845,642.5296435273341,198.09804629749345,1107.7104363133171,1199.593871363785,523.4087829496849,1248.4968795619359,1778.4374685604766,415.7179715738776,497.0405721181896,6356.271321242049,5669.87183429753,6886.53711742875,719.920216200687,608.7991800275263,1455.5359471104118,5748.2628150690825,4843.112944591221,5303.451115878496,6211.9021291206345,28.28820927524399,459.64793007980234,6656.508594789156,1406.4261246244466,1610.180750788136,3522.272626127611,5641.833767201872,6464.422479346041,4702.760549004804,3226.2565600783605,1690.2579983461044,6397.511489023817,6272.7745138948085,6147.207769108025,3473.9871460575055
413,1864.2084698913084,1228.063357900381,4783.461218835718,3517.5076190010436,2513.351149100258,2513.351149100258,1137.596489454096,2886.9383401633345,1110.098131702659,658.9133740377365,1548.0009865134023,493.07591808838896,4385.902258631099,1940.78367500843,1111.4360859008161,1718.0513052474694,1837.0491908200152,2997.879707321257,581.4986163508819,1291.4889790241723,613.369395325244,2526.0747229945596,3374.5735579536727,2080.8408270542,2858.0665513955446,2126.853869229813,1262.4529023759435,2513.351149100258,3191.856672359469,3295.808133272548,965.0794806532781,1262.4529023759435,746.3610748254138,545.0210496836854,1139.9676654165307,753.2161479354929,4786.345527560535,2352.0624072436276,3651.6846232463763,2830.8252110641934,3497.4697040421256,414.6729082476102,1798.5272314344743,888.6769607733467,4256.319916670051,4617.225904609393,1370.8915478794645,1942.410580059461,981.5636825746535,1469.5730648885014,578.5564358589364,2407.3080410649095,2387.3380216695414,1327.579671413477,2055.520994422341,4182.793477753941,4301.639685523701,976.803777578418,981.6362444233498,1191.4127178768897,1636.2842770178738,726.3076693807573,901.3977800599966,1311.6509081422344,585.4297787513049,1064.5642409102895,2249.720319539931,1337.2245479322241,4520.751789329005,4160.752978534309,5377.176702637111,1114.2103307631987,1237.435685266193,378.57695028963315,3910.6935847704162,3004.9389660334914,3469.8285678009,4373.724200665548,1862.7780277059937,1375.881853891083,4821.89775340703,522.329482500923,653.228193242682,1688.2470897583694,3838.6780856495857,4626.803657294917,2868.934732741313,1718.5720594913334,686.3523601254648,4560.314510899533,4437.546272795388,4638.154600210191,1639.9604324906181
414,1760.457594466582,1123.2525795261074,4805.57658386081,3539.5170611457047,2345.0989854318254,2345.0989854318254,1082.5951097211007,2908.905899871997,1061.9194838553221,520.8028179616448,1655.2378760317258,355.078993794877,4407.858983742018,1962.885773758715,1010.9554438913422,1739.9715617259073,1701.9899863195747,2891.2853084565495,443.56209925955346,1269.608393034811,626.2556252173538,2424.588454108601,3395.715293933948,1912.4502039330928,2756.2547562741915,2024.9276653326122,1240.6061534633425,2345.0989854318254,3213.8103097833564,3318.009409591796,1138.2291653994678,1240.6061534633425,748.2519723793081,668.4099946793528,1312.5673432302935,615.3515973610739,4679.771904208304,2248.1972195331596,3673.497943270361,2853.193346310974,3519.52921553918,552.6606619149821,1696.5799101821085,910.8128864672133,4278.250606521767,4639.149638695512,1195.9215751801921,1920.7795131569649,1088.2201426705187,1447.3297134574664,556.5075784571786,2429.2598228288975,2409.294299888687,1304.8676612932777,2033.2304612675043,4204.944312486355,4194.943902800489,1149.9354029561491,1154.7939893502908,1169.3123386083873,1615.7629806282835,739.9607076349622,1007.788279152537,1289.6719778450915,563.540176818686,1237.6633974442702,2227.1421219121867,1374.6093978571903,4543.616428404232,4054.033346825205,5270.725868329095,1116.1960979069781,1344.3476882271739,379.8514393752898,3932.7039754077277,3026.852869480674,3491.2420971241577,4395.75160104286,1842.2567313164031,1353.1698437708837,4843.556379810229,417.29292827022596,515.3041376609573,1710.3692209332462,3977.458665756266,4649.08966529872,2890.86559348573,1616.6525638039334,548.3262362895346,4582.170140544553,4459.417477317061,4530.930677871566,1662.0822038859567
